Date,Close,High,Low,Open,Volume
2015-01-02,24.214895248413086,24.68222757163672,23.776355295274307,24.67115267325441,212818400
2015-01-05,23.532718658447266,24.064281582572935,23.346672564388854,23.984547059464486,257142000
2015-01-06,23.534944534301758,23.79408100576597,23.17392370109632,23.59695992681018,263188400
2015-01-07,23.864952087402344,23.96461942484343,23.632392713649896,23.743134950714406,160423600
2015-01-08,24.781892776489258,24.83947920152161,24.07535690294467,24.19274507045464,237458000
2015-01-09,24.808473587036133,25.083113830448443,24.40980090321807,24.954652444574595,214798000
2015-01-12,24.197172164916992,24.9457888739138,24.097504854799798,24.93914461187825,198603200
2015-01-13,24.412015914916992,24.983446191297645,24.121871831314078,24.680011891872518,268367600
2015-01-14,24.31899642944336,24.47181957063888,24.031065931307936,24.150667752542997,195826400
2015-01-15,23.658958435058594,24.376567263064572,23.623521817397208,24.363278742665493,240056000
2015-01-16,23.47513198852539,23.827293076803485,23.300159102999938,23.705475976187053,314053200
2015-01-20,24.079788208007812,24.135159317135944,23.58809248858328,23.884880822409823,199599600
2015-01-21,24.263622283935547,24.59806258830847,23.98012076721873,24.130730261496435,194303600
2015-01-22,24.894853591918945,24.91035743649609,24.301275172720366,24.42087698365504,215185600
2015-01-23,25.0233097076416,25.193851962029953,24.702156295129555,24.872700239309875,185859200
2015-01-26,25.04988670349121,25.328957536245927,24.983442393649014,25.191636592238247,222460000
2015-01-27,24.172807693481445,24.91256648080197,24.148444273882177,24.899276267516615,382274800
2015-01-28,25.539369583129883,26.161741992686807,25.539369583129883,26.05321340320937,585908400
2015-01-29,26.334505081176758,26.39873578332556,25.594746037284086,25.763074715681203,337745600
2015-01-30,25.949115753173828,26.57813070202149,25.880454433135018,26.223755963952947,334982000
2015-02-02,26.27469825744629,26.394300056676855,25.709913954726144,26.146238567717603,250956400
2015-02-03,26.27911949157715,26.376571460324136,26.048775555807946,26.245896499821594,207662800
2015-02-04,26.480674743652344,26.691085940867783,26.20381923925721,26.245901816658677,280598800
2015-02-05,26.669681549072266,26.734165723731444,26.51625362672937,26.687468941440304,168984800
2015-02-06,26.445098876953125,26.738612055777654,26.338366040807443,26.687468849685565,174826400
2015-02-09,26.620769500732422,26.64745144462894,26.333926728615506,26.360610368973358,155559200
2015-02-10,27.132184982299805,27.161092674695414,26.718599709283218,26.720822072959173,248034000
2015-02-11,27.76813507080078,27.77702961636251,27.238922333336244,27.29895839530153,294247200
2015-02-12,28.119461059570312,28.346267722765855,27.921562092612835,28.030517303345807,297898000
2015-02-13,28.257328033447266,28.301799069729444,27.939355204291964,28.301799069729444,217088800
2015-02-17,28.424091339111328,28.657568474541197,28.221744262210645,28.348488556639758,252609600
2015-02-18,28.621999740600586,28.635340713955323,28.339603363874232,28.379627980399956,179566800
2015-02-19,28.561952590942383,28.690920945904033,28.535270652992356,28.56862307542989,149449600
2015-02-20,28.795433044433594,28.795433044433594,28.47301381634293,28.599756429130103,195793600
2015-02-23,29.573680877685547,29.573680877685547,28.83100429250197,28.911053489241137,283896400
2015-02-24,29.389123916625977,29.707098350862747,29.166765406194134,29.560340919676545,276912400
2015-02-25,28.637556076049805,29.262386449737566,28.495246740191888,29.253490207727708,298846800
2015-02-26,29.0,29.10006066310566,28.152814516558337,28.637554498809845,365150000
2015-02-27,28.56418800354004,29.033364797652414,28.51526883881378,28.90661876370081,248059200
