Date,Close,High,Low,Open,Volume
2015-01-02,39.767677307128906,40.32898316463045,39.580577517469216,39.68263224312552,27913900
2015-01-05,39.40199279785156,39.742176400533225,39.3339541307579,39.43600888713618,39673900
2015-01-06,38.823665618896484,39.75917430483516,38.73011410145037,39.444503673275605,36447900
2015-01-07,39.31694412231445,39.51255042211555,38.687602678478235,39.10432815588775,29114100
2015-01-08,40.473567962646484,40.60964202605233,39.733665445643595,39.75917831870044,29645200
2015-01-09,40.13338851928711,40.669181661267075,39.88675646470398,40.490585028694476,23944200
2015-01-12,39.631614685058594,40.43105279193998,39.42750517489556,40.32899479259629,23651900
2015-01-13,39.42750549316406,40.745723841503754,39.17236698126964,39.946288972431304,35270600
2015-01-14,39.08732223510742,39.325454346424465,38.79816436328583,39.08732223510742,29719600
2015-01-15,38.67909240722656,39.44451110855673,38.61956020204109,39.30843703323824,32750800
2015-01-16,39.3254508972168,39.35946698648214,38.41545156879696,38.53451923614339,35695300
2015-01-20,39.45301818847656,39.6741406102206,38.75563807853709,39.37647631083627,36161900
2015-01-21,39.05330276489258,39.240405870802014,38.6790997973362,39.070312433090024,39081100
2015-01-22,40.082359313964844,40.090862524385976,39.189372983698824,39.444511471737414,35898000
2015-01-23,40.1248779296875,40.30347452941849,39.80170081284459,40.2779616563888,26211600
2015-01-26,39.98029708862305,40.082355068438005,39.325442894915575,39.97179387910258,42525500
2015-01-27,36.280799865722656,36.740051277200166,35.8130452403718,36.52743524347131,169164000
2015-01-28,35.030616760253906,36.39136133087356,35.005103874216985,36.34883877272427,84507100
2015-01-29,35.72798156738281,35.82153310120963,34.69041797358257,34.80948238235786,63585300
2015-01-30,34.358741760253906,35.362289389740624,34.31621597120237,35.33677326745726,78004900
2015-02-02,35.10714340209961,35.18368527120205,34.21415709207899,34.52032456848876,50352500
2015-02-03,35.37929153442383,35.65994613577052,34.91153710977449,35.40480765362196,52082400
2015-02-04,35.58340835571289,35.89807907838063,35.17518608851258,35.6684534447813,41614800
2015-02-05,36.10218811035156,36.26377506061953,35.60041435037415,35.90658183026028,36548200
2015-02-06,36.06816482543945,36.39134193479895,35.84704569435864,36.297790410174244,34616600
