Date,Close,High,Low,Open,Volume
2021-08-20,415.4454345703125,415.7734038110684,412.02524927934286,412.512527670003,72008700
2021-08-23,419.0998229980469,420.0087514312363,415.52032928415485,417.1320365493111,54973000
2021-08-24,419.76513671875,420.2992555252089,419.2497769837676,419.76513671875,38744700
2021-08-25,420.6459655761719,421.1613253238744,419.57772793688787,419.952566221922,40529700
2021-08-26,418.1628723144531,420.599149899653,418.0691627312955,420.3648902398338,57829600
2021-08-27,421.9015808105469,422.27639048792906,418.91242573488046,418.96864575668053,77235100
2021-08-30,423.7569885253906,424.544097540426,422.33267151100796,422.57631070476276,48357400
2021-08-31,423.129150390625,424.0005894306205,422.52946055313254,423.6632692588089,59300200
2021-09-01,423.35400390625,424.58152211457764,423.11974426960506,424.0661623524176,48721400
2021-09-02,424.6565246582031,425.4623641266029,423.45711639620544,424.77834425136786,42501000
2021-09-03,424.553466796875,425.0688552215791,423.11979877975574,423.5227471397682,47170500
2021-09-07,423.0353698730469,424.30037749751193,422.36070104640845,424.20666793345083,51671500
2021-09-08,422.5200500488281,423.2322084875442,420.599103890751,422.5013195727054,56181900
2021-09-09,420.71160888671875,424.0755740928611,420.4679696953391,422.3233164530745,57970400
2021-09-10,417.39447021484375,423.06354222411983,417.27265062322766,422.64189201792766,89948200
2021-09-13,418.46270751953125,420.655403124016,416.1482209113753,420.39303344599693,83738600
2021-09-14,416.2044372558594,420.11187210742554,415.3142391694053,419.9057224766755,78197100
2021-09-15,419.68084716796875,420.17747647552517,415.52039355154807,416.62609222178327,78792200
2021-09-16,419.0155334472656,420.1305829932493,416.063839190952,419.15608350800755,77786700
2021-09-17,414.93389892578125,418.665861109797,414.5766789216659,418.2428600689456,118425000
2021-09-20,408.01519775390625,410.38408955076596,403.1457660287209,408.8048283528595,166445500
2021-09-21,407.6297912597656,411.6531636956014,407.10337084294684,410.3559031370975,92526100
2021-09-22,411.6061706542969,413.64607141513255,407.7426174898221,409.9046994331068,102350100
2021-09-23,416.6072082519531,418.21469841814167,413.24187534861926,413.47688551104596,76396000
2021-09-24,417.2933654785156,418.00780541065916,414.7552447526697,414.97146438680744,62094800
2021-09-27,416.0995788574219,417.4250108387706,415.40392931593607,416.2593696919336,61371100
2021-09-28,407.71435546875,413.65541814858807,406.9811250466519,413.3263982451864,130436300
2021-09-29,408.40069580078125,410.83539778442844,407.83666564017506,409.0963167424617,82329200
2021-09-30,403.40899658203125,410.58148154628566,403.07056708218,409.8764511666684,140506000
2021-10-01,408.20318603515625,409.8858665977476,401.61352150069314,405.1386734490561,129240100
2021-10-04,402.9389343261719,407.9399274949172,400.79561465530827,407.03749673565017,128570000
2021-10-05,407.13165283203125,409.3783352973428,403.6441096969299,404.44312138082006,90682500
