Date,VIX,Yield_10Y,Yield_3M,DXY,Yield_Spread,VIX_Zscore
2015-03-17,15.65999984741211,2.058000087738037,0.04800000041723251,99.58999633789062,2.0100000873208046,0.0
2015-03-18,13.970000267028809,1.9509999752044678,0.03799999877810478,98.55000305175781,1.912999976426363,0.0
2015-03-19,14.069999694824219,1.9769999980926514,0.009999999776482582,99.0999984741211,1.9669999983161688,0.0
2015-03-20,13.020000457763672,1.9299999475479126,0.003000000026077032,97.91000366210938,1.9269999475218356,0.0
2015-03-23,13.40999984741211,1.9149999618530273,0.003000000026077032,97.02999877929688,1.9119999618269503,0.0
2015-03-24,13.619999885559082,1.878000020980835,0.014999999664723873,97.19000244140625,1.863000021316111,0.0
2015-03-25,15.4399995803833,1.9199999570846558,0.017999999225139618,96.9800033569336,1.9019999578595161,0.0
2015-03-26,15.800000190734863,2.006999969482422,0.02800000086426735,97.44000244140625,1.9789999686181545,0.0
2015-03-27,15.069999694824219,1.9479999542236328,0.029999999329447746,97.29000091552734,1.917999954894185,0.0
2015-03-30,14.510000228881836,1.9630000591278076,0.023000000044703484,97.9800033569336,1.9400000590831041,0.0
2015-03-31,15.289999961853027,1.934000015258789,0.02500000037252903,98.36000061035156,1.90900001488626,0.0
2015-04-01,15.109999656677246,1.8680000305175781,0.032999999821186066,98.19000244140625,1.835000030696392,0.0
2015-04-02,14.670000076293945,1.9040000438690186,0.009999999776482582,97.44000244140625,1.894000044092536,0.0
2015-04-06,14.739999771118164,1.9040000438690186,0.003000000026077032,97.11000061035156,1.9010000438429415,0.0
2015-04-07,14.779999732971191,1.8930000066757202,0.014999999664723873,97.83000183105469,1.8780000070109963,0.0
2015-04-08,13.979999542236328,1.8949999809265137,0.017999999225139618,98.06999969482422,1.876999981701374,0.0
2015-04-09,13.09000015258789,1.9579999446868896,0.019999999552965164,99.16000366210938,1.9379999451339245,0.0
2015-04-10,12.579999923706055,1.9509999752044678,0.014999999664723873,99.38999938964844,1.935999975539744,0.0
2015-04-13,13.9399995803833,1.9390000104904175,0.004999999888241291,99.48999786376953,1.9340000106021762,0.0
2015-04-14,13.670000076293945,1.9040000438690186,0.009999999776482582,98.76000213623047,1.894000044092536,0.0
2015-04-15,12.84000015258789,1.899999976158142,0.014999999664723873,98.33000183105469,1.8849999764934182,0.0
2015-04-16,12.600000381469727,1.878000020980835,0.009999999776482582,97.41999816894531,1.8680000212043524,0.0
2015-04-17,13.890000343322754,1.850000023841858,0.013000000268220901,97.5199966430664,1.837000023573637,0.0
2015-04-20,13.300000190734863,1.8949999809265137,0.013000000268220901,97.94000244140625,1.8819999806582928,0.0
2015-04-21,13.25,1.9160000085830688,0.019999999552965164,97.9800033569336,1.8960000090301037,0.0
2015-04-22,12.710000038146973,1.972000002861023,0.019999999552965164,98.0199966430664,1.9520000033080578,0.0
2015-04-23,12.479999542236328,1.9470000267028809,0.019999999552965164,97.27999877929688,1.9270000271499157,0.0
2015-04-24,12.289999961853027,1.9170000553131104,0.014999999664723873,96.91999816894531,1.9020000556483865,0.0
2015-04-27,13.119999885559082,1.9240000247955322,0.013000000268220901,96.7699966430664,1.9110000245273113,0.0
2015-04-28,12.40999984741211,1.9730000495910645,0.013000000268220901,96.08999633789062,1.9600000493228436,0.0
2015-04-29,13.390000343322754,2.0350000858306885,0.003000000026077032,95.12000274658203,2.0320000858046114,0.0
2015-04-30,14.550000190734863,2.0460000038146973,0.004999999888241291,94.5999984741211,2.041000003926456,0.0
2015-05-01,12.699999809265137,2.117000102996826,0.003000000026077032,95.30000305175781,2.114000102970749,0.0
2015-05-04,12.850000381469727,2.134999990463257,0.003000000026077032,95.4800033569336,2.13199999043718,0.0
2015-05-05,14.3100004196167,2.1760001182556152,0.00800000037997961,95.12999725341797,2.1680001178756356,0.0
2015-05-06,15.149999618530273,2.240000009536743,0.009999999776482582,94.12999725341797,2.2300000097602606,0.0
2015-05-07,15.130000114440918,2.184000015258789,0.004999999888241291,94.62000274658203,2.1790000153705478,0.0
2015-05-08,12.859999656677246,2.1500000953674316,0.003000000026077032,94.79000091552734,2.1470000953413546,0.0
2015-05-11,13.850000381469727,2.2739999294281006,0.004999999888241291,95.01000213623047,2.2689999295398593,0.0
2015-05-12,13.859999656677246,2.259999990463257,0.013000000268220901,94.52999877929688,2.246999990195036,0.0
2015-05-13,13.760000228881836,2.2820000648498535,0.009999999776482582,93.62000274658203,2.272000065073371,0.0
2015-05-14,12.739999771118164,2.239000082015991,0.009999999776482582,93.36000061035156,2.2290000822395086,0.0
2015-05-15,12.380000114440918,2.1410000324249268,0.009999999776482582,93.13999938964844,2.131000032648444,0.0
2015-05-18,12.729999542236328,2.2279999256134033,0.00800000037997961,94.19000244140625,2.2199999252334237,0.0
2015-05-19,12.850000381469727,2.26200008392334,0.009999999776482582,95.2699966430664,2.2520000841468573,0.0
2015-05-20,12.880000114440918,2.250999927520752,0.013000000268220901,95.44999694824219,2.237999927252531,0.0
2015-05-21,12.109999656677246,2.184999942779541,0.013000000268220901,95.26000213623047,2.17199994251132,0.0
2015-05-22,12.130000114440918,2.2149999141693115,0.009999999776482582,96.01000213623047,2.204999914392829,0.0
2015-05-26,14.0600004196167,2.13700008392334,0.009999999776482582,97.30000305175781,2.1270000841468573,0.0
2015-05-27,13.270000457763672,2.134999990463257,0.013000000268220901,97.37000274658203,2.121999990195036,0.0
2015-05-28,13.3100004196167,2.130000114440918,0.003000000026077032,96.97000122070312,2.127000114414841,0.0
2015-05-29,13.84000015258789,2.0950000286102295,0.003000000026077032,96.91000366210938,2.0920000285841525,0.0
2015-06-01,13.970000267028809,2.191999912261963,0.00800000037997961,97.38999938964844,2.1839999118819833,0.0
2015-06-02,14.239999771118164,2.2660000324249268,0.009999999776482582,95.83999633789062,2.256000032648444,0.0
2015-06-03,13.65999984741211,2.365999937057495,0.009999999776482582,95.47000122070312,2.3559999372810125,0.0
2015-06-04,14.710000038146973,2.306999921798706,0.004999999888241291,95.45999908447266,2.3019999219104648,0.0
2015-06-05,14.210000038146973,2.4019999504089355,0.009999999776482582,96.30999755859375,2.391999950632453,0.0
2015-06-08,15.289999961853027,2.38100004196167,0.009999999776482582,95.30000305175781,2.3710000421851873,0.0
2015-06-09,14.470000267028809,2.4170000553131104,0.013000000268220901,95.16999816894531,2.4040000550448895,0.0
2015-06-10,13.220000267028809,2.4779999256134033,0.013000000268220901,94.6500015258789,2.4649999253451824,0.0
2015-06-11,12.850000381469727,2.382999897003174,0.00800000037997961,94.9800033569336,2.374999896623194,0.0
2015-06-12,13.779999732971191,2.384999990463257,0.004999999888241291,94.97000122070312,2.3799999905750155,0.0
2015-06-15,15.390000343322754,2.3580000400543213,0.003000000026077032,94.80999755859375,2.3550000400282443,0.0
2015-06-16,14.8100004196167,2.318000078201294,0.00800000037997961,95.0,2.3100000778213143,0.0
2015-06-17,14.5,2.305999994277954,0.003000000026077032,94.30000305175781,2.302999994251877,0.0
2015-06-18,13.1899995803833,2.3510000705718994,0.003000000026077032,94.04000091552734,2.3480000705458224,0.0
2015-06-19,13.960000038146973,2.2669999599456787,0.003000000026077032,94.08999633789062,2.2639999599196017,0.0
2015-06-22,12.739999771118164,2.359999895095825,0.003000000026077032,94.33000183105469,2.356999895069748,0.0
2015-06-23,12.109999656677246,2.4089999198913574,0.00800000037997961,95.43000030517578,2.400999919511378,0.0
2015-06-24,13.260000228881836,2.371000051498413,0.004999999888241291,95.26000213623047,2.366000051610172,0.0
2015-06-25,14.010000228881836,2.3929998874664307,0.004999999888241291,95.19000244140625,2.3879998875781894,0.0
2015-06-26,14.020000457763672,2.4760000705718994,0.004999999888241291,95.47000122070312,2.471000070683658,0.0
2015-06-29,18.850000381469727,2.3310000896453857,0.004999999888241291,94.79000091552734,2.3260000897571445,0.0
2015-06-30,18.229999542236328,2.3350000381469727,0.009999999776482582,95.48999786376953,2.32500003837049,0.0
2015-07-01,16.09000015258789,2.4179999828338623,0.003000000026077032,96.30999755859375,2.4149999828077853,0.0
2015-07-02,16.790000915527344,2.3929998874664307,0.003000000026077032,96.11000061035156,2.3899998874403536,0.0
2015-07-06,17.010000228881836,2.2780001163482666,0.004999999888241291,96.30000305175781,2.2730001164600253,0.0
2015-07-07,16.09000015258789,2.2309999465942383,0.009999999776482582,96.87000274658203,2.2209999468177557,0.0
2015-07-08,19.65999984741211,2.2060000896453857,0.009999999776482582,96.29000091552734,2.196000089868903,0.0
2015-07-09,19.969999313354492,2.3010001182556152,0.00800000037997961,96.61000061035156,2.2930001178756356,0.0
2015-07-10,16.829999923706055,2.4170000553131104,0.00800000037997961,96.02999877929688,2.4090000549331307,0.0
2015-07-13,13.899999618530273,2.430000066757202,0.00800000037997961,96.86000061035156,2.4220000663772225,0.0
2015-07-14,13.369999885559082,2.3989999294281006,0.009999999776482582,96.63999938964844,2.388999929651618,0.0
2015-07-15,13.229999542236328,2.3499999046325684,0.013000000268220901,97.12999725341797,2.3369999043643475,0.0
2015-07-16,12.109999656677246,2.3519999980926514,0.009999999776482582,97.66000366210938,2.341999998316169,0.0
2015-07-17,11.949999809265137,2.3489999771118164,0.013000000268220901,97.86000061035156,2.3359999768435955,0.0
2015-07-20,12.25,2.371999979019165,0.023000000044703484,98.02999877929688,2.3489999789744616,0.0
2015-07-21,12.220000267028809,2.3399999141693115,0.029999999329447746,97.33000183105469,2.3099999148398638,0.0
2015-07-22,12.119999885559082,2.322000026702881,0.029999999329447746,97.5999984741211,2.292000027373433,0.0
2015-07-23,12.640000343322754,2.2769999504089355,0.029999999329447746,97.12000274658203,2.246999951079488,0.0
2015-07-24,13.739999771118164,2.2709999084472656,0.029999999329447746,97.23999786376953,2.240999909117818,0.0
2015-07-27,15.600000381469727,2.2279999256134033,0.02800000086426735,96.5,2.199999924749136,0.0
2015-07-28,13.4399995803833,2.25,0.0430000014603138,96.7699966430664,2.206999998539686,0.0
2015-07-29,12.5,2.2790000438690186,0.04500000178813934,96.9800033569336,2.234000042080879,0.0
2015-07-30,12.130000114440918,2.2679998874664307,0.05999999865889549,97.55999755859375,2.207999888807535,0.0
2015-07-31,12.119999885559082,2.2049999237060547,0.057999998331069946,97.37000274658203,2.1469999253749847,0.0
2015-08-03,12.5600004196167,2.1500000953674316,0.06300000101327896,97.48999786376953,2.0870000943541527,0.0
2015-08-04,13.0,2.2109999656677246,0.07500000298023224,97.93000030517578,2.1359999626874924,0.0
2015-08-05,12.510000228881836,2.2679998874664307,0.07500000298023224,97.95999908447266,2.1929998844861984,0.0
2015-08-06,13.770000457763672,2.2339999675750732,0.02800000086426735,97.83000183105469,2.205999966710806,0.0
2015-08-07,13.390000343322754,2.174999952316284,0.054999999701976776,97.55999755859375,2.1199999526143074,0.0
2015-08-10,12.229999542236328,2.23799991607666,0.06499999761581421,97.16000366210938,2.172999918460846,0.0
2015-08-11,13.710000038146973,2.13700008392334,0.09799999743700027,97.29000091552734,2.0390000864863396,0.0
2015-08-12,13.609999656677246,2.130000114440918,0.09000000357627869,96.26000213623047,2.0400001108646393,0.0
2015-08-13,13.489999771118164,2.188999891281128,0.08299999684095383,96.44999694824219,2.105999894440174,0.0
2015-08-14,12.829999923706055,2.196000099182129,0.07999999821186066,96.56999969482422,2.1160001009702682,0.0
2015-08-17,13.020000457763672,2.1500000953674316,0.05999999865889549,96.81999969482422,2.090000096708536,0.0
2015-08-18,13.789999961853027,2.196000099182129,0.08500000089406967,96.97000122070312,2.1110000982880592,0.0
2015-08-19,15.25,2.128999948501587,0.03999999910593033,96.45999908447266,2.0889999493956566,0.0
2015-08-20,19.139999389648438,2.0840001106262207,0.014999999664723873,95.75,2.069000110961497,0.0
2015-08-21,28.030000686645508,2.053999900817871,0.019999999552965164,94.83000183105469,2.033999901264906,0.0
2015-08-24,40.7400016784668,1.996999979019165,0.014999999664723873,93.30999755859375,1.9819999793544412,0.0
2015-08-25,36.02000045776367,2.132999897003174,0.05299999937415123,94.52999877929688,2.0799998976290226,0.0
2015-08-26,30.31999969482422,2.171999931335449,0.054999999701976776,95.0999984741211,2.1169999316334724,0.0
2015-08-27,26.100000381469727,2.1679999828338623,0.05000000074505806,95.61000061035156,2.1179999820888042,0.0
2015-08-28,26.049999237060547,2.186000108718872,0.05000000074505806,96.11000061035156,2.136000107973814,0.0
2015-08-31,28.43000030517578,2.200000047683716,0.003000000026077032,95.94999694824219,2.197000047657639,0.0
2015-09-01,31.399999618530273,2.171999931335449,0.03799999877810478,95.44999694824219,2.1339999325573444,0.0
2015-09-02,26.09000015258789,2.193000078201294,0.02500000037252903,95.83000183105469,2.168000077828765,0.0
2015-09-03,25.610000610351562,2.1679999828338623,0.014999999664723873,96.41000366210938,2.1529999831691384,0.0
2015-09-04,27.799999237060547,2.128000020980835,0.02500000037252903,96.2300033569336,2.103000020608306,0.0
2015-09-08,24.899999618530273,2.194000005722046,0.02500000037252903,95.87999725341797,2.169000005349517,0.0
2015-09-09,26.229999542236328,2.180999994277954,0.03500000014901161,96.01000213623047,2.1459999941289425,0.0
2015-09-10,24.3700008392334,2.2219998836517334,0.014999999664723873,95.45999908447266,2.2069998839870095,0.0
2015-09-11,23.200000762939453,2.183000087738037,0.023000000044703484,95.19000244140625,2.1600000876933336,0.0
2015-09-14,24.25,2.180000066757202,0.02500000037252903,95.25,2.155000066384673,0.0
2015-09-15,22.540000915527344,2.2809998989105225,0.057999998331069946,95.61000061035156,2.2229999005794525,0.0
2015-09-16,21.350000381469727,2.302999973297119,0.05299999937415123,95.41999816894531,2.249999973922968,0.0
2015-09-17,21.139999389648438,2.2170000076293945,0.003000000026077032,94.55000305175781,2.2140000076033175,0.0
2015-09-18,22.280000686645508,2.130000114440918,0.009999999776482582,94.86000061035156,2.1200001146644354,0.0
2015-09-21,20.139999389648438,2.2139999866485596,0.013000000268220901,95.88999938964844,2.2009999863803387,0.0
2015-09-22,22.440000534057617,2.125,0.003000000026077032,96.27999877929688,2.121999999973923,0.0
2015-09-23,22.1299991607666,2.1440000534057617,0.003000000026077032,96.06999969482422,2.1410000533796847,0.0
2015-09-24,23.469999313354492,2.119999885559082,0.004999999888241291,95.98999786376953,2.1149998856708407,0.0
2015-09-25,23.6200008392334,2.1679999828338623,0.019999999552965164,96.2699966430664,2.147999983280897,0.0
2015-09-28,27.6299991607666,2.0950000286102295,0.013000000268220901,96.02999877929688,2.0820000283420086,0.0
2015-09-29,26.829999923706055,2.053999900817871,0.003000000026077032,95.88999938964844,2.050999900791794,0.0
2015-09-30,24.5,2.059999942779541,0.004999999888241291,96.3499984741211,2.0549999428912997,0.0
2015-10-01,22.549999237060547,2.0420000553131104,0.017999999225139618,96.19000244140625,2.0240000560879707,0.0
2015-10-02,20.940000534057617,1.9889999628067017,0.00800000037997961,95.83000183105469,1.980999962426722,0.0
2015-10-05,19.540000915527344,2.055999994277954,0.00800000037997961,96.11000061035156,2.0479999938979745,0.0
2015-10-06,19.399999618530273,2.0350000858306885,0.004999999888241291,95.45999908447266,2.030000085942447,0.0
2015-10-07,18.399999618530273,2.062000036239624,0.004999999888241291,95.5,2.0570000363513827,0.0
2015-10-08,17.420000076293945,2.1080000400543213,0.003000000026077032,95.31999969482422,2.1050000400282443,0.0
2015-10-09,17.079999923706055,2.0989999771118164,0.003000000026077032,94.80999755859375,2.0959999770857394,0.0
2015-10-12,16.170000076293945,2.0899999141693115,0.009999999776482582,94.83999633789062,2.079999914392829,0.0
2015-10-13,17.670000076293945,2.055000066757202,0.004999999888241291,94.76000213623047,2.050000066868961,0.0
2015-10-14,18.030000686645508,1.9809999465942383,0.009999999776482582,93.93000030517578,1.9709999468177557,0.0
2015-10-15,16.049999237060547,2.0230000019073486,0.004999999888241291,94.37000274658203,2.0180000020191073,0.0
2015-10-16,15.050000190734863,2.0230000019073486,0.004999999888241291,94.54000091552734,2.0180000020191073,0.0
2015-10-19,14.979999542236328,2.0280001163482666,0.004999999888241291,94.95999908447266,2.0230001164600253,0.0
2015-10-20,15.75,2.071000099182129,0.009999999776482582,94.8499984741211,2.0610000994056463,0.0
2015-10-21,16.700000762939453,2.0299999713897705,0.004999999888241291,95.05000305175781,2.024999971501529,0.0
2015-10-22,14.449999809265137,2.0250000953674316,0.004999999888241291,96.33999633789062,2.0200000954791903,0.0
2015-10-23,14.460000038146973,2.0829999446868896,0.003000000026077032,97.06999969482422,2.0799999446608126,0.0
2015-10-26,15.289999961853027,2.058000087738037,0.00800000037997961,96.86000061035156,2.0500000873580575,0.0
2015-10-27,15.430000305175781,2.0280001163482666,0.009999999776482582,96.91000366210938,2.018000116571784,0.0
2015-10-28,14.329999923706055,2.0920000076293945,0.03500000014901161,97.77999877929688,2.057000007480383,0.0
2015-10-29,14.609999656677246,2.1730000972747803,0.05299999937415123,97.27999877929688,2.120000097900629,0.0
2015-10-30,15.069999694824219,2.1510000228881836,0.06800000369548798,96.94999694824219,2.0830000191926956,0.0
2015-11-02,14.149999618530273,2.187000036239624,0.05299999937415123,96.93000030517578,2.134000036865473,0.0
2015-11-03,14.539999961853027,2.2200000286102295,0.057999998331069946,97.16000366210938,2.1620000302791595,0.0
2015-11-04,15.510000228881836,2.2300000190734863,0.054999999701976776,97.94999694824219,2.1750000193715096,0.0
2015-11-05,15.050000190734863,2.244999885559082,0.03999999910593033,97.94000244140625,2.2049998864531517,0.0
2015-11-06,14.329999923706055,2.3329999446868896,0.0729999989271164,99.16000366210938,2.2599999457597733,0.0
2015-11-09,16.520000457763672,2.3420000076293945,0.07500000298023224,98.9800033569336,2.2670000046491623,0.0
2015-11-10,15.289999961853027,2.322000026702881,0.125,99.29000091552734,2.197000026702881,0.0
2015-11-11,16.059999465942383,2.3380000591278076,0.12300000339746475,99.01000213623047,2.215000055730343,0.0
2015-11-12,18.3700008392334,2.319000005722046,0.12300000339746475,98.6500015258789,2.196000002324581,0.0
2015-11-13,20.079999923706055,2.2799999713897705,0.11299999803304672,98.98999786376953,2.166999973356724,0.0
2015-11-16,18.15999984741211,2.2730000019073486,0.09799999743700027,99.44000244140625,2.1750000044703484,0.0
2015-11-17,18.84000015258789,2.260999917984009,0.13500000536441803,99.62999725341797,2.1259999126195908,0.0
2015-11-18,16.850000381469727,2.2690000534057617,0.12300000339746475,99.6500015258789,2.146000050008297,0.0
2015-11-19,16.989999771118164,2.247999906539917,0.08799999952316284,98.98999786376953,2.159999907016754,0.0
2015-11-20,15.470000267028809,2.26200008392334,0.09300000220537186,99.56999969482422,2.169000081717968,0.0
2015-11-23,15.619999885559082,2.25,0.10499999672174454,99.80000305175781,2.1450000032782555,0.0
2015-11-24,15.930000305175781,2.243000030517578,0.15299999713897705,99.52999877929688,2.090000033378601,0.0
2015-11-25,15.1899995803833,2.2320001125335693,0.17499999701976776,99.80000305175781,2.0570001155138016,0.0
2015-11-27,15.119999885559082,2.2249999046325684,0.1599999964237213,100.0199966430664,2.064999908208847,0.0
2015-11-30,16.1299991607666,2.2179999351501465,0.17000000178813934,100.16999816894531,2.047999933362007,0.0
2015-12-01,14.670000076293945,2.1549999713897705,0.2029999941587448,99.80000305175781,1.9519999772310257,0.0
2015-12-02,15.90999984741211,2.177999973297119,0.20000000298023224,99.98999786376953,1.977999970316887,0.0
2015-12-03,18.110000610351562,2.3299999237060547,0.1979999989271164,97.62000274658203,2.1319999247789383,0.0
2015-12-04,14.8100004196167,2.2750000953674316,0.20499999821186066,98.3499984741211,2.070000097155571,0.0
2015-12-07,15.84000015258789,2.2249999046325684,0.23499999940395355,98.66000366210938,1.9899999052286148,0.0
2015-12-08,17.600000381469727,2.23799991607666,0.2680000066757202,98.47000122070312,1.96999990940094,0.0
2015-12-09,19.610000610351562,2.2079999446868896,0.24500000476837158,97.3499984741211,1.962999939918518,0.0
2015-12-10,19.34000015258789,2.239000082015991,0.23000000417232513,97.94000244140625,2.009000077843666,0.0
2015-12-11,24.389999389648438,2.1389999389648438,0.21299999952316284,97.56999969482422,1.925999939441681,0.0
2015-12-14,22.729999542236328,2.2249999046325684,0.1979999989271164,97.5999984741211,2.026999905705452,0.0
2015-12-15,20.950000762939453,2.2679998874664307,0.25,98.22000122070312,2.0179998874664307,0.0
2015-12-16,17.860000610351562,2.2869999408721924,0.23499999940395355,97.87000274658203,2.051999941468239,0.0
2015-12-17,18.940000534057617,2.23799991607666,0.21299999952316284,99.2699966430664,2.0249999165534973,0.0
2015-12-18,20.700000762939453,2.1989998817443848,0.17499999701976776,98.69999694824219,2.023999884724617,0.0
2015-12-21,18.700000762939453,2.197000026702881,0.15299999713897705,98.45999908447266,2.044000029563904,0.0
2015-12-22,16.600000381469727,2.239000082015991,0.19300000369548798,98.23999786376953,2.0460000783205032,0.0
2015-12-23,15.569999694824219,2.2639999389648438,0.1899999976158142,98.33999633789062,2.0739999413490295,0.0
2015-12-24,15.739999771118164,2.243000030517578,0.18299999833106995,97.9800033569336,2.060000032186508,0.0
2015-12-28,16.90999984741211,2.2249999046325684,0.1899999976158142,97.91999816894531,2.034999907016754,0.0
2015-12-29,16.079999923706055,2.306999921798706,0.2150000035762787,98.0999984741211,2.0919999182224274,0.0
2015-12-30,17.290000915527344,2.302999973297119,0.19499999284744263,98.2699966430664,2.1079999804496765,0.0
2015-12-31,18.209999084472656,2.2690000534057617,0.14800000190734863,98.62999725341797,2.121000051498413,0.3542900286082108
2016-01-04,20.700000762939453,2.244999885559082,0.1550000011920929,98.87000274658203,2.089999884366989,0.92454993465111
2016-01-05,19.34000015258789,2.247999906539917,0.20499999821186066,99.4000015258789,2.0429999083280563,0.6120757457117944
2016-01-06,20.59000015258789,2.177000045776367,0.20499999821186066,99.18000030517578,1.9720000475645065,0.9009765519268297
2016-01-07,24.989999771118164,2.1530001163482666,0.1899999976158142,98.22000122070312,1.9630001187324524,1.89758606265032
2016-01-08,27.010000228881836,2.130000114440918,0.1899999976158142,98.54000091552734,1.9400001168251038,2.325544560205117
2016-01-11,24.299999237060547,2.1579999923706055,0.17499999701976776,98.7300033569336,1.9829999953508377,1.6958884214018055
2016-01-12,22.469999313354492,2.1019999980926514,0.20999999344348907,98.97000122070312,1.8920000046491623,1.278006726794269
2016-01-13,25.219999313354492,2.065999984741211,0.2150000035762787,98.93000030517578,1.8509999811649323,1.8809783016496862
2016-01-14,23.950000762939453,2.0980000495910645,0.23999999463558197,99.08999633789062,1.8580000549554825,1.5904635114591485
2016-01-15,27.020000457763672,2.0329999923706055,0.22300000488758087,98.95999908447266,1.8099999874830246,2.2540110837676868
